18.10.2023                                                                                         Dynamic List Display                                                                                                                                                   1
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Requisnr.|Req. Date |Short Text                              |Purch.Req.|PO        |Name of Desired Supplier          |Matl Group|Un|Order     |   Quantity|D|Material|Release Dt|PO Date   |Name of Supplier                  |   Ordered|On        |G/L Acct  |Shortage|
|E0465459 |28.09.2023|EMPLOYEE BBQ-2 power connections        |20349615  |          |Thunder Electric Inc              |CS5025    |AU|4000107517|     2,486 |X|        |28.09.2023|          |Thunder Electric Inc              |        0 |          |7411011000|      0 |
|E0381501 |28.09.2023|Paint Pro                               |20349616  |          |Paint Pro Surface Coating Inc     |CS5025    |AU|4000107239|       690 |X|        |28.09.2023|          |Paint Pro Surface Coating Inc     |        0 |          |7411011000|      0 |
|E0421182 |28.09.2023|B95 - Cooling Tower Pipe Insulation Repa|20349705  |3000013219|Catina Contracting                |CS5025    |AU|4000107644|     1,350 | |        |28.09.2023|28.09.2023|Catina Contracting                |    1,350 |          |7411011000|      0 |
|E0381501 |28.09.2023|B95 Hub Kitchen and MTG Room Touch Ups  |20414823  |3000013372|Paint Pro Surface Coating Inc     |CS5025    |AU|4000107639|     1,449 | |        |28.09.2023|04.10.2023|Paint Pro Surface Coating Inc     |    1,449 |          |7411011000|      0 |
|I0415474 |29.09.2023|Repair potholes rear parking lot        |20421140  |3000013264|Mazza Landscaping Enterprises Inc |CS5025    |AU|4000107790|     5,880 | |        |02.10.2023|29.09.2023|Mazza Landscaping Enterprises Inc |    5,880 |          |7411011000|      0 |
|I0168549 |29.09.2023|MR-00005884; Wet Seal Pusher; K27658    |20421141  |3000013261|RS Integrated Supply Canada Corp  |MC2002    |EA|4000087053|         1 | |        |29.09.2023|29.09.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0548244 |29.09.2023|MR-00005886 Terminal PPT/04 XP          |20479273  |3000013266|RS Integrated Supply Canada Corp  |MC2002    |EA|4000106410|         1 |X|        |29.09.2023|29.09.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0253031 |02.10.2023|MR-00005880: Motor Drive Unit           |20566556  |3000013328|RS Integrated Supply Canada Corp  |MC2002    |EA|4000106556|         2 | |        |02.10.2023|02.10.2023|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|E0526853 |02.10.2023|MR-00005884; Wet Seal Pusher; K27658    |20566557  |3000013544|RS Integrated Supply Canada Corp  |MC2002    |EA|4000087053|         1 | |        |02.10.2023|12.10.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0415474 |02.10.2023|Additional Jersey Barrier Relocations   |20566558  |3000013327|Mazza Landscaping Enterprises Inc |CS5025    |AU|4000107790|     4,825 | |        |02.10.2023|02.10.2023|Mazza Landscaping Enterprises Inc |    4,825 |          |7411011000|      0 |
|I0253031 |02.10.2023|MR-00005880: Motor Drive Unit           |20566559  |3000013328|RS Integrated Supply Canada Corp  |MC2002    |EA|4000106556|         2 | |        |02.10.2023|02.10.2023|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|E0435920 |02.10.2023|Air Balance to be done                  |20571810  |          |                                  |CS5025    |H |4000107155|         1 |X|        |02.10.2023|          |                                  |        0 |          |7411011000|      0 |
|E0468149 |02.10.2023|Quote#2002686273, E&H, Level Transmitter|20571813  |          |                                  |MC2002    |EA|4000105756|         1 |X|        |02.10.2023|          |                                  |        0 |          |7411002300|      0 |
|E0468149 |02.10.2023|Quote#2002686273, E&H, Level Transmitter|20571814  |3000013345|Endress Hauser Canada Ltd         |MC2002    |EA|4000105756|         2 | |        |02.10.2023|03.10.2023|Endress Hauser Canada Ltd         |        2 |          |7411002300|      0 |
|I0253031 |02.10.2023|1M Tasks                                |20630275  |3000013329|Manych Mechanical Inc             |CS5025    |AU|4000066793| 1,041.750 |X|        |11.10.2023|02.10.2023|Manych Mechanical Inc             |1,041.750 |          |7411011000|      0 |
|E0465459 |03.10.2023|B94 MR100 Replace radiator coil RHA1003 |20636451  |3000013371|Sprint Mechanical Inc             |CS5025    |AU|4000057561|     5,105 | |        |03.10.2023|04.10.2023|Sprint Mechanical Inc             |    5,105 |          |7411011000|      0 |
|I0253031 |03.10.2023|Air auditing                            |20636452  |3000013346|Designtest Balance Co Ltd         |CS5025    |AU|4000106997|     2,670 |X|        |03.10.2023|03.10.2023|Designtest Balance Co Ltd         |    2,670 |          |7411011000|      0 |
|E0381501 |03.10.2023|Hallway Bumpers B60 repair/install      |20636453  |3000013347|H Sanderson & Son Construction Ltd|CS5025    |AU|4000108214| 2,311.500 | |        |03.10.2023|03.10.2023|H Sanderson & Son Construction Ltd|2,311.500 |          |7411011000|      0 |
|I0253031 |03.10.2023|Propane Tank                            |20636454  |3000013352|                                  |CS5025    |AU|4000066793|   268.230 |X|        |11.10.2023|04.10.2023|                                  |  268.230 |          |7411011000|      0 |
|E0526853 |03.10.2023|B54 south dock insulation               |20690063  |3000013547|Catina Contracting                |CS5025    |AU|4000108232|     1,660 | |        |03.10.2023|12.10.2023|Catina Contracting                |    1,660 |          |7411011000|      0 |
|I0548244 |04.10.2023|MR-00005888: Blickle Castor LIKPXA-POHI |20696439  |3000013727|RS Integrated Supply Canada Corp  |MC2002    |EA|4000107785|       200 | |        |30.11.2023|17.10.2023|RS Integrated Supply Canada Corp  |      200 |          |7411002300|      0 |
|I0253031 |04.10.2023|MR-00005882:Compressor # ZS13KAE-TF5-818|20753035  |3000013402|RS Integrated Supply Canada Corp  |MC2002    |EA|4000090219|         1 | |        |04.10.2023|05.10.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0253031 |04.10.2023|MR-00005882:Suction pressure transducer |20753036  |3000013402|RS Integrated Supply Canada Corp  |MC2002    |EA|4000090219|         1 | |        |04.10.2023|05.10.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0468149 |04.10.2023|CSW12565931, Nord, SK920072.1AFN56C Gear|20753041  |3000013370|Wajax Industrial Components       |MC2002    |EA|4000108236|         1 | |        |27.10.2023|04.10.2023|Wajax Industrial Components       |        1 |          |7411002300|      0 |
|I0253031 |05.10.2023|repair a crack on the jacket            |20754106  |3000013403|Inox Industries Inc               |CS5025    |AU|4000068524|     1,625 | |        |05.10.2023|05.10.2023|Inox Industries Inc               |    1,625 |          |7411011000|      0 |
|E0465459 |04.10.2023|MR-00005890 PanelView Standard Terminal |20754189  |3000013375|RS Integrated Supply Canada Corp  |MC2002    |EA|4000109074|         1 | |        |04.10.2023|04.10.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0381501 |05.10.2023|B89 USP Paint Touch Ups                 |20754190  |3000013564|Preferred Polymer Coatings Ltd    |CS5025    |AU|4000109223| 2,610.540 | |        |05.10.2023|13.10.2023|Preferred Polymer Coatings Ltd    |2,610.540 |          |7411011000|      0 |
|E0381501 |05.10.2023|B89 MWS Floor Repairs                   |20754191  |3000013563|Preferred Polymer Coatings Ltd    |CS5025    |AU|4000107513| 1,660.780 | |        |05.10.2023|13.10.2023|Preferred Polymer Coatings Ltd    |1,660.780 |          |7411011000|      0 |
|E0381501 |05.10.2023|B89 DSP Floor Repairs                   |20754192  |3000013562|Preferred Polymer Coatings Ltd    |CS5025    |AU|4000105862| 1,574.550 | |        |05.10.2023|13.10.2023|Preferred Polymer Coatings Ltd    |1,574.550 |          |7411011000|      0 |
|E0381501 |05.10.2023|B92 3rd QC Chem lab paint/ ceiling tile |20754193  |3000013404|Paint Pro Surface Coating Inc     |CS5025    |AU|4000109224|   695.750 | |        |05.10.2023|05.10.2023|Paint Pro Surface Coating Inc     |  695.750 |          |7411011000|      0 |
|E0381501 |05.10.2023|B89 USP Floor Repairs                   |20754194  |3000013404|Paint Pro Surface Coating Inc     |CS5025    |AU|4000109223|   511.750 | |        |05.10.2023|05.10.2023|Paint Pro Surface Coating Inc     |  511.750 |          |7411011000|      0 |
|E0381501 |05.10.2023|Resolve the walkthrough observations    |20754195  |3000013404|Paint Pro Surface Coating Inc     |CS5025    |AU|4000105677|   362.250 | |        |05.10.2023|05.10.2023|Paint Pro Surface Coating Inc     |  362.250 |          |7411011000|      0 |
|E0526853 |05.10.2023|APSSAN0442; 1 ½” Spirax Sarco F-15 Steam|20754196  |3000013614|Analysts Of Pneumatic Systems     |MC2002    |EA|4000101971|         1 |X|        |05.10.2023|13.10.2023|Analysts Of Pneumatic Systems     |        1 |          |7411002300|      0 |
|I0253031 |05.10.2023|Polish and passivate cart               |20815541  |3000013403|Inox Industries Inc               |CS5025    |AU|4000096936|     2,625 |X|        |05.10.2023|05.10.2023|Inox Industries Inc               |    2,625 |          |7411011000|      0 |
|E0465459 |05.10.2023|1 hour delay for Cold WFI Request       |20815542  |3000013723|Analysts Of Pneumatic Systems     |CS5025    |AU|4000099351|     2,904 | |        |17.10.2023|17.10.2023|Analysts Of Pneumatic Systems     |    2,904 |          |7411011000|      0 |
|E0465459 |05.10.2023|B60 - CHW sup temperature high          |20815543  |3000013724|Analysts Of Pneumatic Systems     |CS5025    |AU|4000103066|     1,680 | |        |17.10.2023|17.10.2023|Analysts Of Pneumatic Systems     |    1,680 |          |7411011000|      0 |
|I0548244 |06.10.2023|Invetigate the washroom door issue      |20816429  |3000013502|Wilcox Door Service Inc           |CS5025    |AU|4000106229|     1,850 | |        |06.10.2023|10.10.2023|Wilcox Door Service Inc           |    1,850 |          |7411011000|      0 |
|E0465459 |06.10.2023|APS Support                             |20821710  |          |                                  |CS5025    |AU|4000063288|       740 |X|        |06.10.2023|          |                                  |        0 |          |7411011000|      0 |
|E0526853 |06.10.2023|Replace fusible disconnect switch       |20821711  |          |                                  |CS5025    |AU|4000108142|   156.840 |X|        |06.10.2023|          |                                  |        0 |          |7411011000|      0 |
|E0526853 |06.10.2023|MR-00005892,Handle/pull, WWG4KZL3       |20821712  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000107113|        10 |X|        |06.10.2023|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|E0526853 |06.10.2023|MR-00005892,Handle/pull, WWG4KZT8       |20821713  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000107113|        10 |X|        |06.10.2023|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|E0526853 |06.10.2023|MR-00005894, Safety Switch, RCD5336     |20821714  |3000013544|RS Integrated Supply Canada Corp  |MC2002    |EA|4000108142|         1 | |        |06.10.2023|12.10.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0526853 |06.10.2023|MR-00005892,Handle/pull, WWG4KZL3       |20821715  |3000013544|RS Integrated Supply Canada Corp  |MC2002    |EA|4000107113|        10 | |        |06.10.2023|12.10.2023|RS Integrated Supply Canada Corp  |       10 |          |7411002300|      0 |
|E0526853 |06.10.2023|MR-00005892,Handle/pull, WWG4KZT8       |20821716  |3000013544|RS Integrated Supply Canada Corp  |MC2002    |EA|4000107113|        10 | |        |06.10.2023|12.10.2023|RS Integrated Supply Canada Corp  |       10 |          |7411002300|      0 |
|E0526853 |10.10.2023|Basement stairwell drain overflow       |21056198  |3000013545|Gorbern Mechanical Contractors    |CS5025    |AU|4000109809|     1,150 | |        |10.10.2023|12.10.2023|Gorbern Mechanical Contractors    |    1,150 |          |7411011000|      0 |
|E0526853 |10.10.2023|B54_CHW1_V007 surrounds rupture         |21074136  |3000013547|Catina Contracting                |CS5025    |AU|4000109743|       560 | |        |18.10.2023|12.10.2023|Catina Contracting                |      560 |          |7411011000|      0 |
|E0526853 |10.10.2023|89E DSP R122C Insulation repair         |21074137  |3000013547|Catina Contracting                |CS5025    |AU|4000109746|       640 | |        |10.10.2023|12.10.2023|Catina Contracting                |      640 |          |7411011000|      0 |
|E0381501 |10.10.2023|R155 Walkin Fridge glass replacement    |21074138  |3000013504|H Sanderson & Son Construction Ltd|CS5025    |AU|4000106944| 1,005.250 | |        |10.10.2023|10.10.2023|H Sanderson & Son Construction Ltd|1,005.250 |          |7411011000|      0 |
|E0381501 |10.10.2023|Large Rectangle Cut Out in Dry Wall     |21113647  |3000013504|H Sanderson & Son Construction Ltd|CS5025    |AU|4000105609|   919.500 | |        |10.10.2023|10.10.2023|H Sanderson & Son Construction Ltd|  919.500 |          |7411011000|      0 |
|E0465459 |10.10.2023|B81-Defective switch on sprinkler lvl 2 |21113648  |3000013541|Vipond Inc                        |CS5025    |AU|4000109358|   577.400 | |        |10.10.2023|12.10.2023|Vipond Inc                        |  577.400 |          |7411011000|      0 |
|I0548244 |11.10.2023|MR-00005898: WFI tank indicator Precisio|21114580  |3000013613|RS Integrated Supply Canada Corp  |MC2002    |EA|4000096770|         1 | |        |11.10.2023|13.10.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0465459 |11.10.2023|B91 - WII0087 door not operational      |21117630  |3000013515|Guild Electric                    |CS5025    |AU|4000109272|     1,000 | |        |11.10.2023|11.10.2023|Guild Electric                    |    1,000 |          |7411011000|      0 |
|E0465459 |11.10.2023|MR-00005893, Nema motor starter,8536SDO1|21117631  |3000013516|RS Integrated Supply Canada Corp  |MC2002    |EA|4000106600|         1 | |        |11.10.2023|11.10.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0465459 |11.10.2023|MR-00005899,Valuelight, MEP4-2X2-38L-40K|21117632  |3000013516|RS Integrated Supply Canada Corp  |MC2002    |EA|4000098669|         1 | |        |11.10.2023|11.10.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0405971 |11.10.2023|Repair of 5128A                         |21117635  |3000013543|Alpha Controls And Instrumentation|CS5025    |AU|4000109934|   782.740 | |        |11.10.2023|12.10.2023|Alpha Controls And Instrumentation|  782.740 |          |7411011000|      0 |
|I0548244 |11.10.2023|Fabrication of new shaft                |21159975  |3000013617|Inox Industries Inc               |CS5025    |H |4000063150|     3,250 | |        |11.10.2023|13.10.2023|Inox Industries Inc               |    3,250 |          |7411011000|      0 |
|E0526853 |11.10.2023|B90 Dock Door 230-231 Broken - thunder  |21159981  |          |Thunder Electric Inc              |CS5025    |AU|4000107849|     5,600 | |        |11.10.2023|          |Thunder Electric Inc              |        0 |          |7411011000|      0 |
|E0465459 |12.10.2023|B4- Ceiling leak                        |21160606  |3000013546|H Sanderson & Son Construction Ltd|CS5025    |AU|4000110123|   762.500 | |        |12.10.2023|12.10.2023|H Sanderson & Son Construction Ltd|  762.500 |          |7411011000|      0 |
|E0526853 |12.10.2023|Rebuild steam control valve             |21160607  |          |                                  |CS5025    |AU|4000087626|       888 |X|        |17.10.2023|          |                                  |        0 |          |7411011000|      0 |
|E0526853 |12.10.2023|APSSAN0442; 1 ½” Spirax Sarco F-15 Steam|21160926  |          |Analysts Of Pneumatic Systems     |MC2002    |EA|4000102009|         1 |X|        |12.10.2023|          |Analysts Of Pneumatic Systems     |        0 |          |7411002300|      0 |
|E0468149 |12.10.2023|CSW12574877, Shipco, Pump & Rebuild Kit |21160927  |3000013612|Wajax Industrial Components       |MC2002    |EA|4000106185|         2 | |        |12.10.2023|13.10.2023|Wajax Industrial Components       |        2 |          |7411002300|      0 |
|E0421182 |13.10.2023|B83 Roof Insulation Repair              |21227825  |3000013616|Catina Contracting                |CS5025    |AU|4000110315|     1,220 | |        |13.10.2023|13.10.2023|Catina Contracting                |    1,220 |          |7411011000|      0 |
|E0421182 |13.10.2023|Site Wide Snow Clearing 2023- 2024      |21276255  |          |Masi Group Inc                    |CS5025    |AU|4000110251|    50,000 | |        |13.10.2023|          |Masi Group Inc                    |        0 |          |7411011000|      0 |
|E0526853 |13.10.2023|Room 174 floor touch up                 |21276256  |3000013733|Preferred Polymer Coatings Ltd    |CS5025    |AU|4000110119| 4,931.680 | |        |13.10.2023|17.10.2023|Preferred Polymer Coatings Ltd    |4,931.680 |          |7411011000|      0 |
|E0526853 |13.10.2023|B90 Dock Door 230-231 Broken - thunder  |21276261  |          |Thunder Electric Inc              |CS5025    |AU|4000107849|     7,006 |X|        |13.10.2023|          |Thunder Electric Inc              |        0 |          |7411011000|      0 |
|E0465459 |13.10.2023|MR-00005903, UPS, INTERNET550U          |21276262  |3000013613|RS Integrated Supply Canada Corp  |MC2002    |EA|4000108207|         7 | |        |13.10.2023|13.10.2023|RS Integrated Supply Canada Corp  |        7 |          |7411002300|      0 |
|E0526853 |13.10.2023|2780699; Seal Ring; 3131703803          |21276263  |3000013615|Alfa Laval Inc                    |MC2002    |EA|4000110346|         1 | |        |13.10.2023|13.10.2023|Alfa Laval Inc                    |        1 |          |7411002300|      0 |
|E0468149 |16.10.2023|CSW12592166, Amiad, Nylon insert locknut|21415896  |          |Wajax Industrial Components       |MC2002    |EA|4000109192|         3 | |        |16.10.2023|          |Wajax Industrial Components       |        0 |          |7411002300|      0 |
|E0468149 |16.10.2023|CSW12592166, Amiad, Tightening nut 1inch|21415897  |          |Wajax Industrial Components       |MC2002    |EA|4000109192|         1 | |        |16.10.2023|          |Wajax Industrial Components       |        0 |          |7411002300|      0 |
|E0468149 |16.10.2023|CSW12592166, Amiad,Oring seal epdm      |21415898  |          |Wajax Industrial Components       |MC2002    |EA|4000109192|         1 | |        |16.10.2023|          |Wajax Industrial Components       |        0 |          |7411002300|      0 |
|I0253031 |16.10.2023|RM 208 Leak Repairs Painting            |21416395  |3000013684|Paint Pro Surface Coating Inc     |CS5025    |AU|4000105504|   779.700 | |        |16.10.2023|16.10.2023|Paint Pro Surface Coating Inc     |  779.700 |          |7411011000|      0 |
|E0465459 |16.10.2023|B94 - Paint repair in B94 and B96       |21416396  |3000013684|Paint Pro Surface Coating Inc     |CS5025    |AU|4000094443|   931.500 | |        |16.10.2023|16.10.2023|Paint Pro Surface Coating Inc     |  931.500 |          |7411011000|      0 |
|E0526853 |16.10.2023|B90 Dock Door 230-231 Broken - thunder  |21416397  |          |Thunder Electric Inc              |CS5025    |AU|4000107849|     6,200 |X|        |16.10.2023|          |Thunder Electric Inc              |        0 |          |7411011000|      0 |
|E0526853 |16.10.2023|B90 Dock Door 230-231 Broken - thunder  |21416398  |          |Thunder Electric Inc              |CS5025    |AU|4000107849|     6,200 |X|        |16.10.2023|          |Thunder Electric Inc              |        0 |          |7411011000|      0 |
|I0253031 |16.10.2023|B90 Dock Door 230-231 Broken - thunder  |21416399  |3000013680|Thunder Electric Inc              |CS5025    |AU|4000107849|     6,200 | |        |16.10.2023|16.10.2023|Thunder Electric Inc              |    6,200 |          |7411011000|      0 |
|I0253031 |16.10.2023|Impeller sticker expired                |21416400  |3000013682|Inox Industries Inc.,             |CS5025    |AU|4000110481|     3,375 | |        |16.10.2023|16.10.2023|Inox Industries Inc.,             |    3,375 |          |7411011000|      0 |
|I0548244 |16.10.2023|Investigate VFD failing 26Oct 1pm       |21421571  |3000013716|Kildonan Energy Services          |CS5025    |AU|4000059831|       375 | |        |16.10.2023|17.10.2023|Kildonan Energy Services          |      375 |          |7411011000|      0 |
|I0548244 |16.10.2023|MR-00005900: 1/2" PVC FKM BALL CHECK VAL|21488414  |3000013725|RS Integrated Supply Canada Corp  |CS5025    |EA|4000109928|         2 | |        |16.10.2023|17.10.2023|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|I0548244 |16.10.2023|MR-00005902: Gas Spring Lid Piston for 5|21488415  |3000013726|RS Integrated Supply Canada Corp  |MC2002    |EA|4000108140|         1 | |        |16.10.2023|17.10.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0253031 |16.10.2023|remove AC rm 214                        |21488663  |          |                                  |CS5025    |AU|4000110374| 1,206.110 |X|        |16.10.2023|          |                                  |        0 |          |7411011000|      0 |
|I0253031 |16.10.2023|remove AC rm 214                        |21488664  |3000013683|H Sanderson & Son Construction Ltd|CS5025    |AU|4000110374| 1,206.110 | |        |16.10.2023|16.10.2023|H Sanderson & Son Construction Ltd|1,206.110 |          |7411011000|      0 |
|E0465459 |16.10.2023|MR-00005907, Sheave, 3B5V48             |21488665  |3000013718|RS Integrated Supply Canada Corp  |MC2002    |EA|4000110320|         1 | |        |16.10.2023|17.10.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0253031 |16.10.2023|Repairs Needed to 280 and 268           |21488666  |3000013684|Paint Pro Surface Coating Inc     |CS5025    |AU|4000107455|       529 | |        |16.10.2023|16.10.2023|Paint Pro Surface Coating Inc     |      529 |          |7411011000|      0 |
|E0465459 |16.10.2023|MR-00005907, Sheave, 3B5V74             |21488667  |3000013718|RS Integrated Supply Canada Corp  |MC2002    |EA|4000110320|         1 | |        |16.10.2023|17.10.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0465459 |16.10.2023|MR-00005907, Belt, 5VX850               |21488668  |3000013718|RS Integrated Supply Canada Corp  |MC2002    |EA|4000110320|         3 | |        |16.10.2023|17.10.2023|RS Integrated Supply Canada Corp  |        3 |          |7411002300|      0 |
|I0548244 |17.10.2023|GEN1006 Battery Replacement             |21516172  |3000013728|Toromont Industries Ltd           |CS5025    |AU|4000040479|     2,692 | |        |17.10.2023|17.10.2023|Toromont Industries Ltd           |    2,692 |          |7411011000|      0 |
|E0526853 |17.10.2023|MR-00005904;Fan Motor;  5FE1056S, MT0033|21516173  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000050065|         3 | |        |17.10.2023|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0253031 |17.10.2023|The insulation slightly came off in 336 |21542736  |3000013729|Catina Contracting                |CS5025    |AU|4000110120|       940 | |        |17.10.2023|17.10.2023|Catina Contracting                |      940 |          |7411011000|      0 |
|I0253031 |17.10.2023|Leak in Janitor Closet Room 129 - sprint|21542739  |3000013738|Sprint Mechanical Inc             |CS5025    |AU|4000109297|     4,178 | |        |17.10.2023|17.10.2023|Sprint Mechanical Inc             |    4,178 |          |7411011000|      0 |
|I0253031 |17.10.2023|Cast iron piping repair - sprint        |21542740  |3000013738|Sprint Mechanical Inc             |CS5025    |AU|4000109297|     6,225 | |        |17.10.2023|17.10.2023|Sprint Mechanical Inc             |    6,225 |          |7411011000|      0 |
|E0526853 |17.10.2023|MR-00005904;Fan Capacitor; CR5X440      |21542914  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000050065|         3 | |        |17.10.2023|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|E0465459 |18.10.2023|EMPLOYEE BBQ-2 power connections        |21544989  |          |Thunder Electric Inc              |CS5025    |AU|4000107517|     2,200 | |        |18.10.2023|          |Thunder Electric Inc              |        0 |          |7411011000|      0 |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
