12.08.2024                                                                                          Dynamic List Display                                                                                                                                                    1
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Requisnr.|Req. Date |Short Text                              |Purch.Req.|PO        |Name of Desired Supplier          |Matl Group|Un|Order     |    Quantity|D|Material|Release Dt|PO Date   |Name of Supplier                  |    Ordered|On        |G/L Acct  |Shortage|
|I0177943 |12.08.2024|"S" Chubb - Non-GMP FA & Sprinkler PM   |28684286  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173103|      0.386 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - Non-GMP FA & Sprinkler PM   |28684286  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173104|      0.386 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - Non-GMP FA & Sprinkler PM   |28684286  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173105|      0.386 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - Non-GMP FA & Sprinkler PM   |28684286  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173068|      0.386 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - Non-GMP FA & Sprinkler PM   |28684292  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173107|      0.319 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - Non-GMP FA & Sprinkler PM   |28684292  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173108|      0.319 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - Non-GMP FA & Sprinkler PM   |28684292  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173109|      0.319 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - Non-GMP FA & Sprinkler PM   |28684292  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173110|      0.319 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - Non-GMP FA & Sprinkler PM   |28684292  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173111|      0.319 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - Non-GMP FA & Sprinkler PM   |28684310  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173067|      0.172 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - Non-GMP FA & Sprinkler PM   |28684310  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173244|      0.172 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - Non-GMP FA & Sprinkler PM   |28684310  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173112|      0.172 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - Non-GMP FA & Sprinkler PM   |28684310  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173113|      0.172 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - Non-GMP FA & Sprinkler PM   |28684310  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173115|      0.172 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - Non-GMP FA & Sprinkler PM   |28684310  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173117|      0.172 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - cP FA & Sprinkler PM        |28684325  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173206|      0.500 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - cP FA & Sprinkler PM        |28684325  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173227|      0.500 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - DTPPD FA & Sprinkler PM     |28684331  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173207|          1 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - R&D FA & Sprinkler PM       |28684332  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173106|      0.356 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - R&D FA & Sprinkler PM       |28684332  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173114|      0.356 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - R&D FA & Sprinkler PM       |28684332  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173116|      0.356 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - FFIP FA & Sprinkler PM      |28684334  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173069|      0.333 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - FFIP FA & Sprinkler PM      |28684334  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173245|      0.333 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - FFIP FA & Sprinkler PM      |28684334  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173073|      0.333 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - Special Hazard Inspection   |28684338  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173118|          1 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
|I0548244 |12.08.2024|B92 Dutch Door Latch is not Catching    |28684510  |          |Thunder Electric Inc              |CS5025    |AU|4000172892|        705 | |        |12.08.2024|          |Thunder Electric Inc              |         0 |          |7411011000|      0 |
|I0548244 |12.08.2024|B92 AUT1119/20 Ball Valves              |28684522  |          |Stainless Piping Systems Inc      |CS5025    |AU|4000174608|      8,005 | |        |12.08.2024|          |Stainless Piping Systems Inc      |         0 |          |7411011000|      0 |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
